Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14006_001,SE_A10030_001,SE_A10030_002,SE_A10030_003,SE_A10030_004,SE_A10030_005,SE_A10030_006,SE_A10030_007
"060750129021","Block Group 1, Census Tract 129.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012902","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750129021","Block Group 1",,,,210822,683,188,340,73,82,0,0
"060750129022","Block Group 2, Census Tract 129.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012902","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750129022","Block Group 2",,,,183214,696,227,374,68,27,0,0
"060750129023","Block Group 3, Census Tract 129.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"012902","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750129023","Block Group 3",,,,250001,321,73,184,39,25,0,0
"060750130011","Block Group 1, Census Tract 130.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"013001","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750130011","Block Group 1",,,,166806,473,163,235,75,0,0,0
"060750130012","Block Group 2, Census Tract 130.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"013001","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750130012","Block Group 2",,,,119016,390,39,191,160,0,0,0
"060750130021","Block Group 1, Census Tract 130.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"013002","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750130021","Block Group 1",,,,250001,854,246,408,168,32,0,0
"060750130022","Block Group 2, Census Tract 130.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"013002","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750130022","Block Group 2",,,,209125,399,134,221,33,11,0,0
"060750131011","Block Group 1, Census Tract 131.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"013101","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750131011","Block Group 1",,,,245417,755,216,500,39,0,0,0
"060750131012","Block Group 2, Census Tract 131.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"013101","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750131012","Block Group 2",,,,196518,537,150,324,36,13,0,14
"060750131013","Block Group 3, Census Tract 131.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"013101","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750131013","Block Group 3",,,,156168,521,105,310,90,16,0,0
"060750131014","Block Group 4, Census Tract 131.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"013101","4",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750131014","Block Group 4",,,,228333,530,118,337,75,0,0,0
"060750131021","Block Group 1, Census Tract 131.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"013102","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750131021","Block Group 1",,,,222344,789,204,461,94,19,11,0
"060750131022","Block Group 2, Census Tract 131.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"013102","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750131022","Block Group 2",,,,250001,776,198,449,92,30,7,0
"060750132001","Block Group 1, Census Tract 132, San Francisco County, California","ca","150","00",,,,"06","075",,,"013200","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750132001","Block Group 1",,,,225438,367,10,152,205,0,0,0
"060750132002","Block Group 2, Census Tract 132, San Francisco County, California","ca","150","00",,,,"06","075",,,"013200","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750132002","Block Group 2",,,,250001,358,1,177,163,17,0,0
"060750132003","Block Group 3, Census Tract 132, San Francisco County, California","ca","150","00",,,,"06","075",,,"013200","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750132003","Block Group 3",,,,152132,652,169,401,52,17,13,0
"060750132004","Block Group 4, Census Tract 132, San Francisco County, California","ca","150","00",,,,"06","075",,,"013200","4",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750132004","Block Group 4",,,,154545,832,181,618,33,0,0,0
"060750133001","Block Group 1, Census Tract 133, San Francisco County, California","ca","150","00",,,,"06","075",,,"013300","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750133001","Block Group 1",,,,250001,192,26,63,85,18,0,0
"060750133002","Block Group 2, Census Tract 133, San Francisco County, California","ca","150","00",,,,"06","075",,,"013300","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750133002","Block Group 2",,,,223167,600,208,156,210,11,0,15
"060750133003","Block Group 3, Census Tract 133, San Francisco County, California","ca","150","00",,,,"06","075",,,"013300","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750133003","Block Group 3",,,,24043,545,350,153,42,0,0,0
"060750133004","Block Group 4, Census Tract 133, San Francisco County, California","ca","150","00",,,,"06","075",,,"013300","4",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750133004","Block Group 4",,,,,358,83,83,146,46,0,0
"060750133005","Block Group 5, Census Tract 133, San Francisco County, California","ca","150","00",,,,"06","075",,,"013300","5",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750133005","Block Group 5",,,,201750,304,12,192,57,37,6,0
"060750134011","Block Group 1, Census Tract 134.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"013401","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750134011","Block Group 1",,,,208140,425,117,232,62,14,0,0
"060750134012","Block Group 2, Census Tract 134.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"013401","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750134012","Block Group 2",,,,239333,372,98,160,111,3,0,0
"060750134021","Block Group 1, Census Tract 134.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"013402","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750134021","Block Group 1",,,,170190,1205,233,757,159,0,56,0
"060750135001","Block Group 1, Census Tract 135, San Francisco County, California","ca","150","00",,,,"06","075",,,"013500","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750135001","Block Group 1",,,,182083,821,177,531,106,7,0,0
"060750135002","Block Group 2, Census Tract 135, San Francisco County, California","ca","150","00",,,,"06","075",,,"013500","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750135002","Block Group 2",,,,180893,346,123,181,42,0,0,0
"060750135003","Block Group 3, Census Tract 135, San Francisco County, California","ca","150","00",,,,"06","075",,,"013500","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750135003","Block Group 3",,,,183385,447,230,200,17,0,0,0
"060750151001","Block Group 1, Census Tract 151, San Francisco County, California","ca","150","00",,,,"06","075",,,"015100","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750151001","Block Group 1",,,,168043,542,140,357,28,13,4,0
"060750151002","Block Group 2, Census Tract 151, San Francisco County, California","ca","150","00",,,,"06","075",,,"015100","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750151002","Block Group 2",,,,199556,719,317,383,19,0,0,0
"060750151003","Block Group 3, Census Tract 151, San Francisco County, California","ca","150","00",,,,"06","075",,,"015100","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750151003","Block Group 3",,,,117857,452,238,200,14,0,0,0
"060750152011","Block Group 1, Census Tract 152.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"015201","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750152011","Block Group 1",,,,127167,682,317,283,52,30,0,0
"060750152012","Block Group 2, Census Tract 152.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"015201","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750152012","Block Group 2",,,,88438,291,167,122,2,0,0,0
"060750152021","Block Group 1, Census Tract 152.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"015202","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750152021","Block Group 1",,,,88796,446,190,199,34,23,0,0
"060750152022","Block Group 2, Census Tract 152.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"015202","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750152022","Block Group 2",,,,209583,619,117,472,30,0,0,0
"060750153001","Block Group 1, Census Tract 153, San Francisco County, California","ca","150","00",,,,"06","075",,,"015300","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750153001","Block Group 1",,,,245212,413,132,171,103,7,0,0
"060750153002","Block Group 2, Census Tract 153, San Francisco County, California","ca","150","00",,,,"06","075",,,"015300","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750153002","Block Group 2",,,,173182,664,224,316,124,0,0,0
"060750154011","Block Group 1, Census Tract 154.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"015401","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750154011","Block Group 1",,,,180459,1138,267,676,167,28,0,0
"060750154012","Block Group 2, Census Tract 154.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"015401","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750154012","Block Group 2",,,,,494,73,277,79,65,0,0
"060750154021","Block Group 1, Census Tract 154.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"015402","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750154021","Block Group 1",,,,230250,698,79,473,98,35,0,13
"060750154022","Block Group 2, Census Tract 154.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"015402","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750154022","Block Group 2",,,,167023,633,68,293,229,43,0,0
"060750155001","Block Group 1, Census Tract 155, San Francisco County, California","ca","150","00",,,,"06","075",,,"015500","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750155001","Block Group 1",,,,131953,900,361,435,104,0,0,0
"060750155002","Block Group 2, Census Tract 155, San Francisco County, California","ca","150","00",,,,"06","075",,,"015500","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750155002","Block Group 2",,,,,281,122,127,15,17,0,0
"060750155003","Block Group 3, Census Tract 155, San Francisco County, California","ca","150","00",,,,"06","075",,,"015500","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750155003","Block Group 3",,,,22340,537,422,74,41,0,0,0
"060750155004","Block Group 4, Census Tract 155, San Francisco County, California","ca","150","00",,,,"06","075",,,"015500","4",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750155004","Block Group 4",,,,162361,532,373,86,73,0,0,0
"060750156001","Block Group 1, Census Tract 156, San Francisco County, California","ca","150","00",,,,"06","075",,,"015600","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750156001","Block Group 1",,,,121528,241,28,148,51,14,0,0
"060750156002","Block Group 2, Census Tract 156, San Francisco County, California","ca","150","00",,,,"06","075",,,"015600","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750156002","Block Group 2",,,,111333,616,167,336,68,14,31,0
"060750156003","Block Group 3, Census Tract 156, San Francisco County, California","ca","150","00",,,,"06","075",,,"015600","3",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750156003","Block Group 3",,,,41948,519,217,255,47,0,0,0
"060750157011","Block Group 1, Census Tract 157.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"015701","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750157011","Block Group 1",,,,184688,877,138,364,327,48,0,0
"060750157012","Block Group 2, Census Tract 157.01, San Francisco County, California","ca","150","00",,,,"06","075",,,"015701","2",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750157012","Block Group 2",,,,140536,340,91,203,46,0,0,0
"060750157021","Block Group 1, Census Tract 157.02, San Francisco County, California","ca","150","00",,,,"06","075",,,"015702","1",,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1500000US060750157021","Block Group 1",,,,195089,777,124,505,109,39,0,0
