OBJECTID,GF_SEQ_ID,BATCH_ID,ACTION,LAMP_1_ACTION,LAMP_2_ACTION,LAMP_3_ACTION,ASSETNUM,POLE_TYPE,POLE_NUMBER,POLE_OWNER,ARM_LENGTH,MATERIAL,MATERIAL_REF_ID,POSITION_X,POSITION_Y,L1_WATT,L1_TYPE,L1_LUMINAIRE,L1_SIDE,L1_RTI_ID,L2_WATT,L2_TYPE,L2_LUMINAIRE,L2_SIDE,L2_RTI_ID,L3_WATT,L3_TYPE,L3_LUMINAIRE,L3_SIDE,L3_RTI_ID,STREET_NAME,STREET_TYPE,STREET_ADDRESS,STREET_BLOCK,ASSESSOR_PARCEL_NUMBER,PROJECT,NOTES,STATUS,DISTRICT,NEIGHBORHOOD,EQUIPMENT_ACCEPT_DT,ASSET_DATA_INTEGRATION_DT,EQUIPMENT_CHANGE_DT,EQUIPMENT_REMOVE_DT,CALC_EQUIPMENT_ACCEPT_DT,CALC_EQUIPMENT_CHANGE_DT,CALC_EQUIPMENT_REMOVE_DT,CALC_EQUIPMENT_ACCEPT_IP_ID,CALC_EQUIPMENT_CHANGE_IP_ID,CALC_EQUIPMENT_REMOVE_IP_ID,CALC_DATA_INTEGRATION_DT,GLOBALID,CreationDate,Creator,EditDate,Editor,geometryType,x,y,crs,Longitude,Latitude
151730,25135,1279,none,none,none,none,S11P0057,TP-RndSteel,236,,,Steel,,6011000.1672,2087069.8552,250,MH,Lumec TDrop,R,5065,,,,,,,,,,,BAY_SHORE,BLVD,,2300.0,6200.0,MR-1145 03rd St/Segment-F,,ACTIVE,10.0,Neighborhood),,1317038460000.0,,,,,,,,,,09e8e638-4048-429b-9069-6ec5437f254a,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6011000.1675,2087069.855,102643,53.99773323310254,18.42257364655299
151731,25136,1279,none,none,none,none,S11P0058,TP-RndSteel,242,,,Steel,,6010964.7638,2087014.9805,250,MH,Lumec TDrop,R,5065,,,,,,,,,,,BAY_SHORE,BLVD,2400,2400.0,6200.0,MR-1145 03rd St/Segment-F,,ACTIVE,10.0,Neighborhood),,1317038460000.0,,,,,,,,,,a7e96c29-8b08-4dcc-9d71-6be228ff2066,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010964.76375,2087014.980625,102643,53.99741519580513,18.422105963668056
151732,25137,1279,none,none,none,none,S11P0059,TP-RndSteel,244,,,Steel,,6010917.6743,2086937.832,250,MH,Lumec TDrop,R,5065,,,,,,,,,,,BAY_SHORE,BLVD,2400,2400.0,6200.0,MR-1145 03rd St/Segment-F,,ACTIVE,10.0,Neighborhood),,1317038460000.0,,,,,,,,,,59b1ca59-44fc-441a-84f6-9894a7124408,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010917.674375,2086937.831875,102643,53.99699218475232,18.42144843876726
151733,25138,1279,none,none,none,none,S11P0060,TP-RndSteel,246,,,Steel,,6010870.897,2086861.1949,250,MH,Lumec TDrop,R,5065,,,,,,,,,,,BAY_SHORE,BLVD,2440,2400.0,6200.0,MR-1145 03rd St/Segment-F,,ACTIVE,10.0,Neighborhood),,1317038460000.0,,,,,,,,,,fb14a0da-597f-4392-b533-7245569c71a0,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010870.896875,2086861.195,102643,53.99657197532028,18.42079527399657
151734,25139,1279,none,none,none,none,S11P0061,TP-RndSteel,248,,,Steel,,6010837.4176,2086806.3444,250,MH,Lumec TDrop,R,5065,,,,,,,,,,,BAY_SHORE,BLVD,2458,2400.0,6200.0,MR-1145 03rd St/Segment-F,,ACTIVE,10.0,Neighborhood),,1317038460000.0,,,,,,,,,,14c9ce8c-1480-409b-b424-cc47db86ea53,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010837.4175,2086806.344375,102643,53.99627122497763,18.420327788695364
151735,25140,1279,none,none,none,none,S11P0062,SL-RndSteel,01,,,Steel,,6010958.286,2087028.941,40,LED,Lumec Post Top,R,5181,,,,,,,,,,,LELAND,AVE,,0.0,,1051J (Leland Ave Street scape Improvements),,ACTIVE,10.0,Neighborhood),,1370606460000.0,,,,,,,,,,22f93398-0c51-4b94-88d2-c22b84486648,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010958.28625,2087028.94125,102643,53.9973570074326,18.42222494729189
151736,25141,1279,none,none,none,none,S11P0063,SL-RndSteel,02,,,Steel,,6010978.236,2087057.273,40,LED,Lumec Post Top,R,5181,,,,,,,,,,,LELAND,AVE,6,0.0,,1051J (Leland Ave Street scape Improvements),,ACTIVE,10.0,Neighborhood),,1370606460000.0,,,,,,,,,,5ade376d-d416-4af0-8274-5451a660428f,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010978.23625,2087057.273125,102643,53.997536221331785,18.42246641396159
151737,25142,1279,none,none,none,none,S11P0064,SL-RndSteel,03,,,Steel,,6010911.339,2087053.164,40,LED,Lumec Post Top,R,5181,,,,,,,,,,,LELAND,AVE,,0.0,,1051J (Leland Ave Street scape Improvements),,ACTIVE,10.0,Neighborhood),,1370606460000.0,,,,,,,,,,85c4d4c3-f5a8-48b7-b02c-d4b74a65d018,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010911.33875,2087053.16375,102643,53.99693527086459,18.422431390635374
151738,25143,1279,none,none,none,none,S11P0065,SL-RndSteel,04,,,Steel,,6010941.697,2087084.596,40,LED,Lumec Post Top,R,5181,,,,,,,,,,,LELAND,AVE,6,0.0,,1051J (Leland Ave Street scape Improvements),,ACTIVE,10.0,Neighborhood),,1370606460000.0,,,,,,,,,,7450aea0-5a95-4fe6-b510-2f7e213c374b,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010941.696875,2087084.59625,102643,53.99720798254144,18.42269928294407
151739,25144,1279,none,none,none,none,S11P0066,SL-RndSteel,05,,,Steel,,6010866.905,2087076.09,40,LED,Lumec Post Top,R,5181,,,,,,,,,,,LELAND,AVE,15/21,0.0,,1051J (Leland Ave Street scape Improvements),,ACTIVE,10.0,Neighborhood),,1370606460000.0,,,,,,,,,,852325c2-bcc8-42ac-a015-50e1a33d1442,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010866.905,2087076.09,102643,53.99653611569703,18.42262678608074
151740,25145,1279,none,none,none,none,S11P0067,SL-RndSteel,06,,,Steel,,6010901.706,2087105.229,40,LED,Lumec Post Top,R,5181,,,,,,,,,,,LELAND,AVE,16,0.0,,1051J (Leland Ave Street scape Improvements),,ACTIVE,10.0,Neighborhood),,1370606460000.0,,,,,,,,,,6a8946e8-e054-4a18-ab47-2154c792ac27,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6010901.70625,2087105.22875,102643,53.99684874064484,18.42287512899289
151741,22293,1279,none,none,none,none,O14P0030,SL-StdSteel,13,,,Steel,,6018124.7624,2094945.8374,54,LED,RoadFocus,R,5711,,,,,,,,,,,HARBOR,RD,,100.0,4700.0,LED SLight Conversion by Grid..,,ACTIVE,10.0,Neighborhood),,,1499947260000.0,,,,,,,,,32e9bed1-3f91-436d-9eed-a5addc9e5687,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6018124.7625,2094945.8375,102643,54.06173455891915,18.489685804986387
151742,22294,1279,none,none,none,none,O14P0031,SL-StdSteel,14,,,Steel,,6018416.8961,2094770.1781,54,LED,RoadFocus,R,5711,,,,,,,,,,,HARBOR,RD,,100.0,4700.0,LED SLight Conversion by Grid..,,ACTIVE,10.0,Neighborhood),,,1499947260000.0,,,,,,,,,d2f6bd61-fe2b-4817-8a6d-97ad1f2eeac5,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6018416.89625,2094770.178125,102643,54.06435884104547,18.48818927730851
151743,22295,1279,none,none,none,none,O14P0032,SL-StdSteel,16,,,Steel,,6018219.2819,2094920.7445,54,LED,RoadFocus,R,5711,,,,,,,,,,,HARBOR,RD,,100.0,4700.0,LED SLight Conversion by Grid..,,ACTIVE,10.0,Neighborhood),,,1499947260000.0,,,,,,,,,3d9bc438-d433-4d7d-85e5-be475ccea8dc,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6018219.281875,2094920.744375,102643,54.06258364091124,18.489472025246343
151744,22296,1279,none,none,none,none,O14P0033,SL-StdSteel,21,,,Steel,,6018026.8097,2094951.2108,54,LED,RoadFocus,R,5711,,,,,,,,,,,HARBOR,RD,,200.0,4700.0,LED SLight Conversion by Grid..,,ACTIVE,10.0,Neighborhood),,,1499947260000.0,,,,,,,,,98568dc2-22ce-47ae-914c-9b5d786550bf,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6018026.81,2094951.210625,102643,54.06085463664047,18.489731581046392
151745,22481,1279,none,none,none,none,P05P0069,TP-RndSteel,205,,,Steel,,5993356.293,2092876.7957,175,MH,Lumec TDrop,R,5064,,,,,,,,,,,OCEAN,AVE,2049,2000.0,6900.0,MR-1130 ocean Ave,,ACTIVE,7.0,Neighborhood),,,,,,,,,,,,7ae6e765-ee0b-4766-b135-2ac0b061075a,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5993356.293125,2092876.795625,102643,53.839235612881055,18.472057801130475
151746,22482,1279,none,none,none,none,P05P0070,TP-RndSteel,206,,,Steel,,5993295.7308,2092985.8715,175,MH,Lumec TDrop,R,5064,,,,,,,,,,,OCEAN,AVE,,2000.0,3200.0,MR-1130 ocean Ave,,ACTIVE,7.0,Neighborhood),,,,,,,,,,,,3d9190d4-8c5c-447d-a288-16088e3ac491,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5993295.730625,2092985.87125,102643,53.83869157068712,18.47298715843247
151747,25035,1279,none,none,none,none,S10P0060,SL-StdSteel,212,,,Steel,,6006086.5889,2086089.1267,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,GENEVA,AVE,,2100.0,6400.0,LED SLight Conversion Project-Geneva Ave,,ACTIVE,10.0,Neighborhood),,,1438171260000.0,,,,,,,,,4cbb9419-52fa-4c88-8e10-801252ff6fb4,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6006086.58875,2086089.126875,102643,53.95359380419404,18.41421491302933
151748,22259,1279,none,none,none,none,O13P0276,SL-StdSteel,166,,,Steel,,6014727.2742,2095747.8602,72,LED,RoadFocus,R,5523,,,,,,,,,,,OAKDALE,AVE,,1600.0,,"UGD-354 Oakdale/Palou Ph1
LED SLight Conversion-Bayview District",,ACTIVE,10.0,Neighborhood),1257249660000.0,1363089660000.0,1502971260000.0,,,,,,,,,e18f3ea6-bde8-4135-a1bc-e2595ff5f747,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6014727.274375,2095747.86,102643,54.03121440381612,18.49651845877334
151749,24863,1279,none,none,none,none,S07P0031,TP-StdSteel,566,,,Steel,,5998334.3299,2087184.7072,108,LED,RoadFocus,R,5652,,,,,,,,,,,MISSION,ST,5640/5646,5600.0,7000.0,LED SLight Conversion Project-Mission St,,ACTIVE,11.0,Neighborhood),,,1496232060000.0,,,,,,,,,287f54d6-4cce-4e6c-90cf-bc7d685ebe6a,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5998334.33,2087184.7075,102643,53.88395407897829,18.42355250640665
151750,25034,1279,none,none,none,none,S10P0059,SL-StdSteel,211,,,Steel,,6006119.3578,2086176.0016,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,GENEVA,AVE,2115,2100.0,6300.0,LED SLight Conversion Project-Geneva Ave,,ACTIVE,10.0,Neighborhood),,,1437652860000.0,,,,,,,,,d10bf43a-df12-4bd7-bb3e-6f7c80b08133,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6006119.3575,2086176.001875,102643,53.9538881708837,18.41495536395793
151751,25036,1279,none,none,none,none,S10P0061,SL-StdSteel,213,,,Steel,,6006208.1005,2086142.1875,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,GENEVA,AVE,2145,2100.0,6300.0,LED SLight Conversion Project-Geneva Ave,,ACTIVE,10.0,Neighborhood),,,1445860860000.0,,,,,,,,,215f8219-775e-41ca-b206-ba6b1065f01f,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6006208.100625,2086142.1875,102643,53.95468536393918,18.414667158461874
151752,25037,1279,none,none,none,none,S10P0062,SL-StdSteel,221,,,Steel,,6006318.6143,2086103.8259,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,GENEVA,AVE,2201,2200.0,6300.0,LED SLight Conversion Project-Geneva Ave,,ACTIVE,10.0,Neighborhood),,,1440072060000.0,,,,,,,,,52e98ece-d7c7-4836-ad4d-22adb4ca1d2e,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6006318.614375,2086103.825625,102643,53.95567812584648,18.41434019328878
151753,25038,1279,none,none,none,none,S10P0063,SL-StdSteel,223,,,Steel,,6006428.5298,2086058.9681,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,GENEVA,AVE,2233,2100.0,6300.0,LED SLight Conversion Project-Geneva Ave,,ACTIVE,10.0,Neighborhood),,,1440072060000.0,,,,,,,,,c8d315f1-fbf0-4294-ae1b-bf33caa7ecfd,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6006428.53,2086058.968125,102643,53.9566655147055,18.41395786394545
151754,25039,1279,none,none,none,none,S10P0064,SL-StdSteel,11,,,Steel,,6007594.6037,2087626.9301,54,LED,RoadFocus,R,5711,,,,,,,,,,,HAHN,ST,157/151,100.0,6200.0,LED SLight Conversion by Grid..,,ACTIVE,10.0,Neighborhood),,,1509192060000.0,,,,,,,,,5c390cbf-5160-403a-8e1a-1edb335f7b76,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6007594.60375,2087626.93,102643,53.96714053342585,18.427321408929657
151755,25040,1279,none,none,none,none,S10P0065,SL-StdSteel,12,,,Steel,,6007654.1647,2087902.3594,54,LED,RoadFocus,R,5711,,,,,,,,,,,HAHN,ST,,100.0,6200.0,LED SLight Conversion by Grid..,,ACTIVE,10.0,Neighborhood),,,1509192060000.0,,,,,,,,,bd93e487-c27e-4849-ad89-a1850ec8ba85,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6007654.165,2087902.359375,102643,53.96767558123801,18.4296687521936
151756,25041,1279,none,none,none,none,S10P0066,SL-StdSteel,13,,,Steel,,6007502.9086,2087382.6577,54,LED,RoadFocus,R,5711,,,,,,,,,,,HAHN,ST,,100.0,6200.0,LED SLight Conversion by Grid..,,ACTIVE,10.0,Neighborhood),,,1509192060000.0,,,,,,,,,65360997-7268-4f95-8d3a-11d683947ece,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6007502.90875,2087382.6575,102643,53.96631682322608,18.42523957291707
151757,25042,1279,none,none,none,none,S10P0067,SL-StdSteel,14,,,Steel,,6007605.3618,2087772.7979,54,LED,RoadFocus,R,5711,,,,,,,,,,,HAHN,ST,,100.0,6200.0,LED SLight Conversion by Grid..,,ACTIVE,10.0,Neighborhood),,,1509192060000.0,,,,,,,,,2689341f-38f1-4e41-9218-2a70497d718f,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6007605.361875,2087772.798125,102643,53.96723717530701,18.42856457211807
151758,25043,1279,none,none,none,none,S10P0068,SL-StdSteel,16,,,Steel,,6007504.6203,2087528.2789,54,LED,RoadFocus,R,5711,,,,,,,,,,,HAHN,ST,,100.0,6300.0,LED SLight Conversion from Outage List..,,ACTIVE,10.0,Neighborhood),,,1503403260000.0,,,,,,,,,2e1c52ee-2cdf-49fb-b12f-88f3c1d4cccd,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6007504.62,2087528.27875,102643,53.96633219564638,18.426480647141595
151759,25117,1279,none,none,none,none,S11P0038,SL-StdSteel,24,,,Steel,,6008729.2297,2086721.0477,54,LED,RoadFocus,R,5711,,,,,,,,,,,SCHWERIN,ST,222,200.0,6300.0,LED SLight Conversion by Grid..,Changed today..,ACTIVE,10.0,Neighborhood),,,1506945660000.0,,,,,,,,,2f962a53-7e04-4707-aa41-402978714753,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008729.23,2086721.0475,102643,53.97733305444724,18.41960081113164
151760,25118,1279,none,none,none,none,S11P0039,SL-StdSteel,26,,,Steel,,6008686.8667,2086608.7741,54,LED,RoadFocus,R,5711,,,,,,,,,,,SCHWERIN,ST,222,200.0,6300.0,LED SLight Conversion by Grid..,Changed today..,ACTIVE,10.0,Neighborhood),,,1506945660000.0,,,,,,,,,644fdcca-ed81-49e6-8292-606a8cbad4c2,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008686.866875,2086608.774375,102643,53.97695250002052,18.418643912742127
151761,25119,1279,none,none,none,none,S11P0040,SL-StdSteel,28,,,Steel,,6008644.6147,2086496.3895,54,LED,RoadFocus,R,5711,,,,,,,,,,,SCHWERIN,ST,222,200.0,6300.0,LED SLight Conversion by Grid..,Changed today..,ACTIVE,10.0,Neighborhood),,,1506945660000.0,,,,,,,,,c6255ac0-35d3-475f-ae2e-e436c1a33fd1,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008644.615,2086496.389375,102643,53.976572944969575,18.41768605551744
151762,25120,1279,none,none,none,none,S11P0041,SL-StdSteel,210,,,Steel,,6008601.8079,2086384.3376,54,LED,RoadFocus,R,5711,,,,,,,,,,,SCHWERIN,ST,222,200.0,6300.0,LED SLight Conversion by Grid..,Changed today..,ACTIVE,10.0,Neighborhood),,,1506945660000.0,,,,,,,,,d2c7496c-785a-43a4-b80c-e95805a103cf,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008601.808125,2086384.3375,102643,53.9761884042688,18.41673103220801
151763,25121,1279,none,none,none,none,S11P0043,SL-StdSteel,101,,,Steel,,6008763.6731,2086842.7767,72,LED,RoadFocus,R,5523,,,,,,,,,,,SUNNYDALE,AVE,,1000.0,6300.0,LED SLight Conversion by Grid..,Changed today..,ACTIVE,10.0,Neighborhood),,,1506945660000.0,,,,,,,,,37dd87c3-3227-4a5c-8021-b518845e07ff,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008763.673125,2086842.776875,102643,53.97764246230344,18.420638298666887
151764,25122,1279,none,none,none,none,S11P0044,SL-StdSteel,103,,,Steel,,6008635.494,2086891.1411,72,LED,RoadFocus,R,5523,,,,,,,,,,,SUNNYDALE,AVE,,1000.0,6300.0,LED SLight Conversion by Grid..,Changed today..,ACTIVE,10.0,Neighborhood),,,1506945660000.0,,,,,,,,,c8535dc4-2d8c-4e4c-bfc2-9439a0bcd4fc,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008635.49375,2086891.14125,102643,53.97649100738673,18.421050501759154
151765,25123,1279,none,none,none,none,S11P0045,SL-StdSteel,111,,,Steel,,6008548.0322,2086924.142,72,LED,RoadFocus,R,5523,,,,,,,,,,,SUNNYDALE,AVE,,1100.0,6300.0,LED SLight Conversion by Grid..,Changed today..,ACTIVE,10.0,Neighborhood),,,1506945660000.0,,,,,,,,,f539bfca-3ef4-43e3-8509-87a0bc1657bc,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008548.0325,2086924.141875,102643,53.975705329610285,18.42133176110044
151766,25124,1279,none,none,none,none,S11P0046,SL-StdSteel,112,,,Steel,,6008512.611,2086996.5855,72,LED,RoadFocus,R,5523,,,,,,,,,,,SUNNYDALE,AVE,,1100.0,6300.0,LED SLight Conversion by Grid..,Changed today..,ACTIVE,10.0,Neighborhood),,,1506945660000.0,,,,,,,,,9f6ae52f-d26d-4a50-86e5-a12c94aee5d4,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008512.61125,2086996.585625,102643,53.97538713510771,18.421949186624413
151767,25125,1279,none,none,none,none,S11P0047,SL-StdSteel,113,,,Steel,,6008379.1357,2086987.8699,72,LED,RoadFocus,R,5523,,,,,,,,,,,SUNNYDALE,AVE,,1100.0,6300.0,LED SLight Conversion by Grid..,Changed today..,ACTIVE,10.0,Neighborhood),,,1506945660000.0,,,,,,,,,c053a228-1a8c-4ed7-86da-e6325ef4b810,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6008379.135625,2086987.87,102643,53.97418810316776,18.42187490498056
151768,25126,1279,none,none,none,none,S11P0048,SL-StdSteel,01,,,Steel,,6009154.5005,2086261.2979,54,LED,RoadFocus,R,5711,,,,,,,,,,,TOMASO,CT,,0.0,6300.0,LED SLight Conversion by Grid..,,ACTIVE,10.0,Neighborhood),,,1503316860000.0,,,,,,,,,cb987d61-1df0-47c2-87d4-3bfed7a07ca8,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6009154.500625,2086261.298125,102643,53.98115332547048,18.41568235582253
151769,24909,1279,none,none,none,none,S09P0006,SL-StdSteel,54,,,Steel,,6005209.4351,2086306.3175,90,LED,Roadstar GPLM,R,5183,,,,,,,,,,,CARTER,ST,,500.0,6400.0,,updated today..,ACTIVE,10.0,Neighborhood),,,1514894460000.0,,,,,,,,,d663c8b3-9fa6-4099-91e2-398ca0953bb3,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6005209.435,2086306.3175,102643,53.94571419799255,18.4160660610118
151770,24398,1279,none,none,none,none,R08P0086,TP-StdSteel,534,,,Steel,,5999514.0388,2088235.2268,108,LED,RoadFocus,R,5652,,,,,,,,,,,MISSION,ST,5376/5370,5300.0,7000.0,LED SLight Conversion Project-Mission St,,ACTIVE,11.0,Neighborhood),,,1496232060000.0,,,,,,,,,0e8d335a-00ba-4ec9-adb4-9998a5021b68,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5999514.03875,2088235.226875,102643,53.89455158298764,18.432505568363236
151771,24399,1279,none,none,none,none,R08P0087,TP-StdSteel,541,,,Steel,,5999485.9573,2088104.8148,108,LED,RoadFocus,R,5652,,,,,,,,,,,MISSION,ST,5425,5400.0,6400.0,LED SLight Conversion Project-Mission St,,ACTIVE,11.0,Neighborhood),,,1496232060000.0,,,,,,,,,ec31cd6c-0dd2-4f7e-9973-e3c846405d51,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5999485.9575,2088104.815,102643,53.89429932482691,18.431394157188137
151772,24400,1279,none,none,none,none,R08P0088,TP-StdSteel,02,,,Steel,,5999760.7512,2088531.7804,54,LED,RoadFocus,R,5711,,,,,,,,,,,MOUNT_VERNON,AVE,,0.0,7000.0,LED SLight Conversion by Grid..,,ACTIVE,11.0,Neighborhood),,,1512475260000.0,,,,,,,,,2d2f2563-5ef3-466f-9149-92af5381d8e8,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,5999760.75125,2088531.780625,102643,53.89676783908296,18.43503286630737
151773,24401,1279,none,none,none,none,R08P0089,SL-StdSteel,91,,,Steel,,6001700.5191,2088351.3421,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,NAPLES,ST,,900.0,6400.0,,,ACTIVE,11.0,Neighborhood),,,1492516860000.0,,,,,,,,,dbfabd10-f29d-4da6-82a6-73ca5b697053,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6001700.519375,2088351.341875,102643,53.914193072626325,18.43349513100863
151774,24577,1279,none,none,none,none,R12P0104,SL-StdSteel,12,,,Steel,,6012441.7846,2087959.345,54,LED,RoadFocus,R,5711,,,,,,,,,,,MARY TERESA,ST,,100.0,,LED SLight Conversion by Grid..,,ACTIVE,10.0,Neighborhood),,1338984060000.0,1500033660000.0,,,,,,,,,7f2fec0a-079f-4bc0-9bc2-c3b0781aad4e,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012441.784375,2087959.345,102643,54.01068349782911,18.430154407440178
151775,24578,1279,none,none,none,none,R12P0105,SL-StdSteel,14,,,Steel,,6012361.5217,2088031.4678,54,LED,RoadFocus,R,5711,,,,,,,,,,,MARY TERESA,ST,164-8,100.0,,LED SLight Conversion by Grid..,,ACTIVE,10.0,Neighborhood),,1338984060000.0,1500033660000.0,,,,,,,,,8d000f8d-60ee-4dcd-9eea-37e1ccbe2019,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012361.521875,2088031.4675,102643,54.00996248752418,18.430769063477445
151776,24579,1279,none,none,none,none,R12P0106,SL-StdSteel,01,,,Steel,,6012538.6108,2088047.8206,54,LED,RoadFocus,R,5711,,,,,,,,,,,MEGAN,DR,,0.0,,LED SLight Conversion by Grid..,,ACTIVE,10.0,Neighborhood),,1338984060000.0,1500033660000.0,,,,,,,,,01721228-bdba-464a-8c59-75307708e7c6,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012538.610625,2088047.820625,102643,54.01155330283189,18.430908430872755
151777,24580,1279,none,none,none,none,R12P0107,SL-StdSteel,02,,,Steel,,6012606.5269,2087987.5932,54,LED,RoadFocus,R,5711,,,,,,,,,,,MEGAN,DR,48-50,0.0,,LED SLight Conversion by Grid..,,ACTIVE,10.0,Neighborhood),,1338984060000.0,1500033660000.0,,,,,,,,,d6a2b5ec-63de-417d-a280-2c6a51297b7f,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6012606.526875,2087987.593125,102643,54.01216340488605,18.430395149226072
151778,24581,1279,none,none,none,none,R12P0108,SL-StdSteel,97,,,Steel,,6014297.0298,2089370.7688,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,JAMESTOWN,AVE,,900.0,,Jamestown Avenue Condominium Project/Ph-2,Mapping corrections..,ACTIVE,10.0,Neighborhood),,1363608060000.0,1422878460000.0,,,,,,,,,64130a56-697f-4e60-b64b-ebad8e106cba,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6014297.03,2089370.76875,102643,54.02734945283644,18.44218271105133
151779,24582,1279,none,none,none,none,R12P0109,SL-StdSteel,99,,,Steel,,6014240.5611,2089420.5062,105,LED,Roadstar GPLM,R,5524,,,,,,,,,,,JAMESTOWN,AVE,,900.0,,Jamestown Avenue Condominium Project/Ph-2,Mapping corrections..,ACTIVE,10.0,Neighborhood),,1363608060000.0,1422878460000.0,,,,,,,,,cf70b851-8733-4819-982a-d32e240fac44,1649814105332,shreepad_sfpuc,1649814105332,shreepad_sfpuc,esriGeometryPoint,6014240.56125,2089420.50625,102643,54.02684218542444,18.44260656397086
