Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Supervisor District 2012,Latitude,Longitude,Point,Neighborhoods,ESNCAG - Boundary File,Central Market/Tenderloin Boundary Polygon - Updated,Civic Center Harm Reduction Project Boundary,HSOC Zones as of 2018-06-05,Invest In Neighborhoods (IIN) Areas,Current Supervisor Districts,Current Police Districts
2024/01/31 04:17:00 PM,2024/01/31,04:17 PM,2024,Wednesday,2024/02/16 05:13:00 PM,136544906363,1365449,246019411,,II,Coplogic Initial,True,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,STOCKTON ST \ GEARY ST,24901000.0,Out of SF,Financial District/South Beach,3.0,3.0,37.78756713867188,-122.4065933227539,POINT (-122.4065933227539 37.787567138671875),19.0,,,,,,3.0,6.0
2024/09/22 07:07:00 AM,2024/09/22,07:07 AM,2024,Sunday,2024/09/22 07:07:00 AM,142601319057,1426013,240595851,242660578.0,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Cite or Arrest Adult,EVANS AVE \ SELBY ST,33107000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.74616241455078,-122.39405059814452,POINT (-122.39405059814453 37.74616241455078),85.0,,,,,,9.0,2.0
2024/09/17 04:30:00 PM,2024/09/17,04:30 PM,2024,Tuesday,2024/09/19 10:56:00 AM,142609306372,1426093,246122707,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,34TH AVE \ BALBOA ST,27847000.0,Richmond,Outer Richmond,1.0,1.0,37.77586364746094,-122.49410247802734,POINT (-122.49410247802734 37.77586364746094),8.0,,,,,,4.0,8.0
2024/09/22 07:07:00 AM,2024/09/22,07:07 AM,2024,Sunday,2024/09/22 07:07:00 AM,142601304013,1426013,240595851,242660578.0,II,Initial,,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Cite or Arrest Adult,EVANS AVE \ SELBY ST,33107000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.74616241455078,-122.39405059814452,POINT (-122.39405059814453 37.74616241455078),85.0,,,,,,9.0,2.0
2024/02/15 05:00:00 PM,2024/02/15,05:00 PM,2024,Thursday,2024/02/16 09:14:00 AM,136558906224,1365589,246019518,,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,FILLMORE ST \ EDDY ST,26044000.0,Northern,Western Addition,5.0,5.0,37.78142929077149,-122.4323272705078,POINT (-122.43232727050781 37.781429290771484),97.0,,,,,,11.0,4.0
2024/02/19 06:00:00 PM,2024/02/19,06:00 PM,2024,Monday,2024/02/20 12:49:00 AM,136608004138,1366080,240111623,240510069.0,II,Initial,,4138,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",Cite or Arrest Adult,EDDY ST \ JONES ST,24929000.0,Southern,Tenderloin,5.0,6.0,37.78393173217773,-122.41259765625,POINT (-122.41259765625 37.783931732177734),20.0,,1.0,1.0,,,10.0,5.0
2024/02/16 03:13:00 PM,2024/02/16,03:13 PM,2024,Friday,2024/02/20 06:44:00 PM,136661106360,1366611,246021955,,II,Coplogic Initial,True,6360,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, Att.",Open or Active,20TH AVE \ WINSTON DR,33719000.0,Taraval,Lakeshore,7.0,7.0,37.72695159912109,-122.47603607177734,POINT (-122.47603607177734 37.726951599121094),41.0,,,,,,8.0,10.0
2024/06/18 07:17:00 AM,2024/06/18,07:17 AM,2024,Tuesday,2024/06/18 11:23:00 AM,139961906302,1399619,240379859,241700765.0,II,Initial,,6302,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $50-$200",Open or Active,EDDY ST \ HYDE ST,25138000.0,Tenderloin,Tenderloin,5.0,6.0,37.78351593017578,-122.41588592529295,POINT (-122.41588592529297 37.78351593017578),20.0,,1.0,1.0,,,10.0,5.0
2024/02/22 05:44:00 PM,2024/02/22,05:44 PM,2024,Thursday,2024/02/22 05:44:00 PM,136706404144,1367064,240118055,240532806.0,II,Initial,,4144,Assault,Simple Assault,"Battery, Sexual",Cite or Arrest Adult,08TH ST \ HOWARD ST,24299000.0,Southern,South of Market,6.0,6.0,37.77622222900391,-122.41160583496094,POINT (-122.41160583496094 37.776222229003906),32.0,,1.0,1.0,1.0,,10.0,1.0
2024/02/22 04:00:00 PM,2024/02/22,04:00 PM,2024,Thursday,2024/02/22 08:04:00 PM,136703926145,1367039,240118221,240533181.0,II,Initial,,26145,Larceny Theft,Larceny Theft - Other,"Theft, Lost Property, Grand",Open or Active,GEARY BLVD \ 06TH AVE,27284000.0,Richmond,Inner Richmond,1.0,1.0,37.7810173034668,-122.46427917480467,POINT (-122.46427917480469 37.7810173034668),5.0,,,,,,4.0,8.0
2024/02/19 05:34:00 PM,2024/02/19,05:34 PM,2024,Monday,2024/02/19 08:40:00 PM,136683406374,1366834,246022646,,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,CORTLAND AVE \ MISSION ST,21326000.0,Ingleside,Bernal Heights,9.0,9.0,37.74102783203125,-122.42284393310548,POINT (-122.42284393310547 37.74102783203125),83.0,,,,,,2.0,9.0
2024/02/22 05:44:00 PM,2024/02/22,05:44 PM,2024,Thursday,2024/02/22 05:44:00 PM,136706404134,1367064,240118055,240532806.0,II,Initial,,4134,Assault,Simple Assault,Battery,Cite or Arrest Adult,08TH ST \ HOWARD ST,24299000.0,Southern,South of Market,6.0,6.0,37.77622222900391,-122.41160583496094,POINT (-122.41160583496094 37.776222229003906),32.0,,1.0,1.0,1.0,,10.0,1.0
2024/09/23 04:55:00 PM,2024/09/23,04:55 PM,2024,Monday,2024/09/23 07:19:00 PM,142652506303,1426525,240599643,242672913.0,II,Initial,,6303,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",Cite or Arrest Adult,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/06/18 07:28:00 AM,2024/06/18,07:28 AM,2024,Tuesday,2024/06/19 09:17:00 AM,139995606303,1399956,240382573,241710795.0,II,Initial,,6303,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",Open or Active,EDDY ST \ HYDE ST,25138000.0,Tenderloin,Tenderloin,5.0,6.0,37.78351593017578,-122.41588592529295,POINT (-122.41588592529297 37.78351593017578),20.0,,1.0,1.0,,,10.0,5.0
2024/06/13 05:55:00 PM,2024/06/13,05:55 PM,2024,Thursday,2024/06/19 10:00:00 AM,139990106364,1399901,240382266,241710955.0,II,Initial,,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Open or Active,GEARY ST \ STOCKTON ST,24901000.0,Central,Financial District/South Beach,3.0,3.0,37.78756713867188,-122.4065933227539,POINT (-122.4065933227539 37.787567138671875),19.0,,,,,,3.0,6.0
2024/06/18 05:18:00 PM,2024/06/18,05:18 PM,2024,Tuesday,2024/06/19 11:18:00 AM,139989306364,1399893,240382410,241710828.0,II,Initial,,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Open or Active,OFARRELL ST \ POWELL ST,24904000.0,Central,Tenderloin,3.0,3.0,37.78641128540039,-122.40803527832033,POINT (-122.40803527832031 37.78641128540039),19.0,,,,,,3.0,6.0
2024/05/01 03:00:00 PM,2024/05/01,03:00 PM,2024,Wednesday,2024/09/23 10:33:00 AM,142630304013,1426303,240598190,242671079.0,II,Initial,,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,JONES ST \ TURK ST,24923000.0,Tenderloin,Tenderloin,5.0,6.0,37.78300476074219,-122.41241455078124,POINT (-122.41241455078125 37.78300476074219),20.0,,1.0,1.0,1.0,,10.0,5.0
2024/02/26 03:30:00 PM,2024/02/26,03:30 PM,2024,Monday,2024/02/26 06:43:00 PM,136814206361,1368142,240127341,240572076.0,II,Initial,,6361,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, <$50",Open or Active,VAN NESS AVE \ SUTTER ST,25219000.0,Northern,Nob Hill,3.0,2.0,37.78754806518555,-122.42176055908205,POINT (-122.42176055908203 37.78754806518555),100.0,,,,,,6.0,4.0
2024/02/26 05:50:00 PM,2024/02/26,05:50 PM,2024,Monday,2024/02/26 06:55:00 PM,136813304014,1368133,240127426,240572737.0,II,Initial,,4014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Open or Active,OFARRELL ST \ LARKIN ST,25152000.0,Tenderloin,Tenderloin,5.0,6.0,37.7851676940918,-122.41790008544922,POINT (-122.41790008544922 37.7851676940918),20.0,,1.0,,,,10.0,5.0
2024/06/19 05:00:00 PM,2024/06/19,05:00 PM,2024,Wednesday,2024/06/21 02:43:00 PM,140047906373,1400479,240387498,241731703.0,II,Initial,,6373,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $200-$950",Open or Active,25TH AVE \ CALIFORNIA ST,27653000.0,Richmond,Outer Richmond,1.0,1.0,37.78388214111328,-122.4850082397461,POINT (-122.4850082397461 37.78388214111328),8.0,,,,,,4.0,8.0
2024/02/23 04:30:00 PM,2024/02/23,04:30 PM,2024,Friday,2024/02/24 05:46:00 AM,136822706244,1368227,246024868,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,CHESTNUT ST \ PIERCE ST,26964000.0,Northern,Marina,2.0,2.0,37.8004035949707,-122.43950653076172,POINT (-122.43950653076172 37.8004035949707),17.0,,,,,,6.0,4.0
2024/02/27 06:56:00 AM,2024/02/27,06:56 AM,2024,Tuesday,2024/02/27 06:56:00 AM,136825604013,1368256,240125470,240570254.0,IS,Initial Supplement,,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,HYDE ST \ TURK ST,24933000.0,Tenderloin,Tenderloin,5.0,6.0,37.78258514404297,-122.41569519042967,POINT (-122.41569519042969 37.78258514404297),20.0,,1.0,1.0,1.0,,10.0,5.0
2024/02/22 06:00:00 PM,2024/02/22,06:00 PM,2024,Thursday,2024/02/26 02:17:00 PM,136820006372,1368200,246025208,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,OAK ST \ DIVISADERO ST,26031000.0,Northern,Hayes Valley,5.0,5.0,37.77313232421875,-122.43742370605467,POINT (-122.43742370605469 37.77313232421875),112.0,,,,,,11.0,4.0
2024/06/20 05:30:00 PM,2024/06/20,05:30 PM,2024,Thursday,2024/06/20 05:30:00 PM,140040712080,1400407,240385652,241722404.0,IS,Initial Supplement,,12080,Weapons Carrying Etc,Weapons Offense,"Firearm, Possession By Prohibited Person",Cite or Arrest Adult,25TH ST \ CONNECTICUT ST,23634000.0,Bayview,Potrero Hill,10.0,10.0,37.75231170654297,-122.39651489257812,POINT (-122.39651489257812 37.75231170654297),54.0,,,,,,9.0,2.0
2024/06/21 03:18:00 PM,2024/06/21,03:18 PM,2024,Friday,2024/06/21 03:27:00 PM,140050804134,1400508,240387620,241731834.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,EDDY ST \ LARKIN ST,25148000.0,Tenderloin,Tenderloin,5.0,6.0,37.78330993652344,-122.4175262451172,POINT (-122.41752624511719 37.78330993652344),20.0,,1.0,1.0,,,10.0,5.0
2024/06/19 04:10:00 PM,2024/06/19,04:10 PM,2024,Wednesday,2024/06/19 04:47:00 PM,140036506374,1400365,246079089,,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,LARKIN ST \ MCALLISTER ST,24439000.0,Northern,Tenderloin,5.0,6.0,37.78047180175781,-122.4169464111328,POINT (-122.41694641113281 37.78047180175781),21.0,,1.0,1.0,1.0,,10.0,5.0
2024/02/27 05:30:00 PM,2024/02/27,05:30 PM,2024,Tuesday,2024/02/28 07:37:00 AM,136859506303,1368595,240130968,240590559.0,II,Initial,,6303,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",Open or Active,STOCKTON ST \ WASHINGTON ST,25026000.0,Central,Chinatown,3.0,3.0,37.79494094848633,-122.4080810546875,POINT (-122.4080810546875 37.79494094848633),104.0,,,,,,3.0,6.0
2024/02/26 05:30:00 PM,2024/02/26,05:30 PM,2024,Monday,2024/02/27 02:31:00 PM,136853506372,1368535,246025565,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,MOUNT LN \ 15TH AVE,32874000.0,Taraval,Inner Sunset,7.0,7.0,37.75421905517578,-122.47211456298828,POINT (-122.47211456298828 37.75421905517578),44.0,,,,,,8.0,10.0
2024/02/28 05:45:00 PM,2024/02/28,05:45 PM,2024,Wednesday,2024/02/28 06:25:00 PM,136876904013,1368769,240132550,240592665.0,II,Initial,,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,EDDY ST \ LARKIN ST,25148000.0,Tenderloin,Tenderloin,5.0,6.0,37.78330993652344,-122.4175262451172,POINT (-122.41752624511719 37.78330993652344),20.0,,1.0,1.0,,,10.0,5.0
2024/02/27 04:47:00 PM,2024/02/27,04:47 PM,2024,Tuesday,2024/02/27 06:03:00 PM,136868906363,1368689,246025571,,II,Coplogic Initial,True,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,CHESTNUT ST \ PIERCE ST,26964000.0,Northern,Marina,2.0,2.0,37.8004035949707,-122.43950653076172,POINT (-122.43950653076172 37.8004035949707),17.0,,,,,,6.0,4.0
2024/02/29 05:00:00 PM,2024/02/29,05:00 PM,2024,Thursday,2024/02/29 05:44:00 PM,136906406152,1369064,240135106,240602579.0,II,Initial,,6152,Larceny Theft,Larceny Theft - Other,"Theft, From Person, $50-$200 (other than Pickpocket)",Open or Active,GEARY ST \ KEARNY ST,24645000.0,Central,Financial District/South Beach,3.0,3.0,37.7879638671875,-122.40348815917967,POINT (-122.40348815917969 37.7879638671875),19.0,,,,,,3.0,6.0
2024/09/19 04:40:00 PM,2024/09/19,04:40 PM,2024,Thursday,2024/09/25 10:54:00 AM,142695206154,1426952,240603426,242691251.0,II,Initial,,6154,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",Open or Active,24TH ST \ CHURCH ST,25639000.0,Mission,Noe Valley,8.0,8.0,37.75170516967773,-122.42743682861328,POINT (-122.42743682861328 37.751705169677734),84.0,,,,,,5.0,3.0
2024/03/02 06:40:00 AM,2024/03/02,06:40 AM,2024,Saturday,2024/03/02 06:42:00 AM,136943404154,1369434,240138031,240620515.0,II,Initial,,4154,Assault,Simple Assault,"Battery, Of A Police Officer",Open or Active,EDDY ST \ JONES ST,24929000.0,Tenderloin,Tenderloin,5.0,6.0,37.78393173217773,-122.41259765625,POINT (-122.41259765625 37.783931732177734),20.0,,1.0,1.0,,,10.0,5.0
2024/06/24 04:00:00 PM,2024/06/24,04:00 PM,2024,Monday,2024/06/24 05:25:00 PM,140126206244,1401262,240393984,241762374.0,II,Initial,,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,FILLMORE ST \ LOMBARD ST,26751000.0,Northern,Marina,2.0,2.0,37.799842834472656,-122.43604278564452,POINT (-122.43604278564453 37.799842834472656),17.0,,,,,,6.0,4.0
2024/03/05 05:00:00 PM,2024/03/05,05:00 PM,2024,Tuesday,2024/03/05 06:03:00 PM,137023706372,1370237,240145309,240652425.0,II,Initial,,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,EDDY ST \ LAGUNA ST,25964000.0,Northern,Western Addition,5.0,5.0,37.78205871582031,-122.42739868164062,POINT (-122.42739868164062 37.78205871582031),97.0,,,,,,11.0,4.0
2024/06/25 04:30:00 PM,2024/06/25,04:30 PM,2024,Tuesday,2024/06/25 04:30:00 PM,140154204134,1401542,240396574,241772212.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,24TH ST \ NOE ST,25738000.0,Mission,Noe Valley,8.0,8.0,37.75143814086914,-122.43187713623048,POINT (-122.43187713623047 37.75143814086914),84.0,,,,,,5.0,3.0
2024/06/25 04:20:00 PM,2024/06/25,04:20 PM,2024,Tuesday,2024/06/25 08:01:00 PM,140157519057,1401575,240396916,241772937.0,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Open or Active,CATHERINE CT \ MISSION ST,54175000.0,Mission,Mission,9.0,9.0,37.75820159912109,-122.41901397705078,POINT (-122.41901397705078 37.758201599121094),53.0,,,,3.0,,2.0,3.0
2024/06/24 05:20:00 PM,2024/06/24,05:20 PM,2024,Monday,2024/06/24 05:45:00 PM,140127604134,1401276,240394039,241762382.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,24TH ST \ BRYANT ST,23958000.0,Mission,Mission,9.0,9.0,37.7527961730957,-122.40912628173828,POINT (-122.40912628173828 37.7527961730957),53.0,,,,3.0,,2.0,3.0
2024/01/05 06:00:00 PM,2024/01/05,06:00 PM,2024,Friday,2024/03/05 12:32:00 AM,137034306372,1370343,246027828,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,EDDY ST \ PIERCE ST,26068000.0,Northern,Western Addition,5.0,5.0,37.781009674072266,-122.43561553955078,POINT (-122.43561553955078 37.781009674072266),97.0,,,,,,11.0,4.0
2024/03/24 07:20:00 AM,2024/03/24,07:20 AM,2024,Sunday,2024/03/24 07:27:00 AM,137619106362,1376191,240187351,240840630.0,II,Initial,,6362,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",Open or Active,03RD ST \ KEARNY ST \ MARKET ST,30738000.0,Tenderloin,Financial District/South Beach,6.0,3.0,37.78764343261719,-122.40342712402344,POINT (-122.40342712402344 37.78764343261719),32.0,,,,,,3.0,6.0
2024/06/25 04:50:00 PM,2024/06/25,04:50 PM,2024,Tuesday,2024/06/25 05:00:00 PM,140157106314,1401571,240396499,241772314.0,II,Initial,,6314,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, >$950",Open or Active,EDDY ST \ HYDE ST,25138000.0,Tenderloin,Tenderloin,5.0,6.0,37.78351593017578,-122.41588592529295,POINT (-122.41588592529297 37.78351593017578),20.0,,1.0,1.0,,,10.0,5.0
2024/03/07 03:36:00 PM,2024/03/07,03:36 PM,2024,Thursday,2024/03/07 03:36:00 PM,137083104134,1370831,240149787,240672365.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,08TH ST \ GROVE ST \ HYDE ST \ MARKET ST,24429000.0,Tenderloin,Tenderloin,6.0,6.0,37.77872085571289,-122.41474151611328,POINT (-122.41474151611328 37.77872085571289),21.0,,1.0,1.0,1.0,,10.0,5.0
2024/03/07 03:36:00 PM,2024/03/07,03:36 PM,2024,Thursday,2024/03/07 03:36:00 PM,137083104033,1370831,240149787,240672365.0,II,Initial,,4033,Assault,Aggravated Assault,"Assault, W/ Caustic Chemical to Injure or Disfigure",Open or Active,08TH ST \ GROVE ST \ HYDE ST \ MARKET ST,24429000.0,Tenderloin,Tenderloin,6.0,6.0,37.77872085571289,-122.41474151611328,POINT (-122.41474151611328 37.77872085571289),21.0,,1.0,1.0,1.0,,10.0,5.0
2024/06/25 05:45:00 PM,2024/06/25,05:45 PM,2024,Tuesday,2024/06/26 01:08:00 PM,140172604104,1401726,240398241,241781437.0,II,Initial,,4104,Assault,Simple Assault,"Assault, Non-Aggravated",Open or Active,EDDY ST \ PIERCE ST,26068000.0,Northern,Western Addition,5.0,5.0,37.781009674072266,-122.43561553955078,POINT (-122.43561553955078 37.781009674072266),97.0,,,,,,11.0,4.0
2024/06/26 05:15:00 PM,2024/06/26,05:15 PM,2024,Wednesday,2024/06/26 05:45:00 PM,140181819057,1401818,240398821,241782209.0,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Open or Active,25TH ST \ DAKOTA ST \ TEXAS ST,23627000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.75242614746094,-122.39458465576172,POINT (-122.39458465576172 37.75242614746094),54.0,,,,,,9.0,2.0
2024/09/20 04:20:00 PM,2024/09/20,04:20 PM,2024,Friday,2024/09/27 12:51:00 PM,142759506364,1427595,240608404,242711769.0,II,Initial,,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Open or Active,GEARY ST \ STOCKTON ST,24901000.0,Central,Financial District/South Beach,3.0,3.0,37.78756713867188,-122.4065933227539,POINT (-122.4065933227539 37.787567138671875),19.0,,,,,,3.0,6.0
2024/06/25 04:20:00 PM,2024/06/25,04:20 PM,2024,Tuesday,2024/06/26 04:56:00 PM,140194006374,1401940,240396574,,IS,Coplogic Supplement,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,24TH ST \ NOE ST,25738000.0,Mission,Noe Valley,8.0,8.0,37.75143814086914,-122.43187713623048,POINT (-122.43187713623047 37.75143814086914),84.0,,,,,,5.0,3.0
2024/02/28 03:00:00 PM,2024/02/28,03:00 PM,2024,Wednesday,2024/03/09 11:27:00 AM,137153206243,1371532,240153954,240691204.0,II,Initial,,6243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,GEARY ST \ LARKIN ST,25170000.0,Central,Tenderloin,3.0,6.0,37.78610229492188,-122.4180908203125,POINT (-122.4180908203125 37.786102294921875),20.0,,,,,,10.0,6.0
2024/03/10 06:00:00 AM,2024/03/10,06:00 AM,2024,Sunday,2024/03/10 10:55:00 AM,137172604134,1371726,240155405,240701025.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,24TH ST \ HARRISON ST,23978000.0,Mission,Mission,9.0,9.0,37.752628326416016,-122.41190338134766,POINT (-122.41190338134766 37.752628326416016),53.0,,,,3.0,,2.0,3.0
2024/03/07 03:45:00 PM,2024/03/07,03:45 PM,2024,Thursday,2024/03/10 05:40:00 PM,137179606113,1371796,240156287,240702334.0,II,Initial,,6113,Larceny Theft,Larceny Theft - Pickpocket,"Theft, Pickpocket, $200-$950",Open or Active,DIVISADERO ST \ CALIFORNIA ST,26818000.0,Northern,Pacific Heights,2.0,2.0,37.78806686401367,-122.44043731689452,POINT (-122.44043731689453 37.78806686401367),103.0,,,,,,6.0,4.0
2024/03/06 04:24:00 PM,2024/03/06,04:24 PM,2024,Wednesday,2024/03/09 02:09:00 PM,137174906363,1371749,246031534,,II,Coplogic Initial,True,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,CHESTNUT ST \ PIERCE ST,26964000.0,Northern,Marina,2.0,2.0,37.8004035949707,-122.43950653076172,POINT (-122.43950653076172 37.8004035949707),17.0,,,,,,6.0,4.0
2024/03/08 05:35:00 PM,2024/03/08,05:35 PM,2024,Friday,2024/03/08 05:35:00 PM,137117207100,1371172,240152360,240682683.0,II,Initial,,7100,Vandalism,Vandalism,"Vehicle, Tampering",Open or Active,20TH AVE \ WINSTON DR,33719000.0,Taraval,Lakeshore,7.0,7.0,37.72695159912109,-122.47603607177734,POINT (-122.47603607177734 37.726951599121094),41.0,,,,,,8.0,10.0
2024/06/27 06:40:00 AM,2024/06/27,06:40 AM,2024,Thursday,2024/06/27 06:53:00 AM,140195619057,1401956,240399829,241790465.0,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Open or Active,25TH ST \ DAKOTA ST \ TEXAS ST,23627000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.75242614746094,-122.39458465576172,POINT (-122.39458465576172 37.75242614746094),54.0,,,,,,9.0,2.0
2024/07/25 08:00:00 AM,2024/07/25,08:00 AM,2024,Thursday,2024/09/24 11:43:00 PM,142762106372,1427621,246125591,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,DIVISADERO ST \ HAIGHT ST,26026000.0,Park,Haight Ashbury,5.0,5.0,37.77126693725586,-122.43704223632812,POINT (-122.43704223632812 37.77126693725586),,,,,,,11.0,4.0
2024/07/25 08:00:00 AM,2024/07/25,08:00 AM,2024,Thursday,2024/09/24 11:27:00 PM,142762006372,1427620,246125585,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,DIVISADERO ST \ HAIGHT ST,26026000.0,Park,Haight Ashbury,5.0,5.0,37.77126693725586,-122.43704223632812,POINT (-122.43704223632812 37.77126693725586),,,,,,,11.0,4.0
